0.0002635212,0.0001019142,0.0003254866,0.001754504,0.003028917,0.009065895,0.01514383,0.01433766,0.01912859,0.01429062,0.01452196,0.01314755,0.008858196,0.01276753,0.008229994,0.01363037,0.01281353,0.01412373,0.02321843,0.02160856,0.02442016,0.04011578,0.03302782,0.0582214,0.05411488,0.05736517,0.0880082,0.06120423,0.0874282,0.06683271,0.06187405,0.06210757,0.04459668,0.04039413,0.03329277,0.02655138,0.02207654,0.01248676,0.009415684,0.005124032,0.001226554,-0.001155437,-0.002578762,-0.006984435,-0.01211036,-0.01725868,-0.01966939,-0.0282106,-0.02466556,-0.03085282,-0.02594995,-0.02452257,-0.0202055,-0.01756228,-0.01041087,-0.001354399,0.00269902,0.00506306,0.01145923,0.007227558,0.01453794,0.01146702,0.01343433,0.008546061,0.004738485,-0.0005258144,-0.00900441,-0.01429889,-0.03193054,-0.02336422,-0.06507004,-0.03338208,-0.07143804,-0.06696299,-0.05120724,-0.07323961,-0.05016254,-0.04886048,-0.06201638,-0.04155903,-0.05916136,-0.04701787,-0.05333182,-0.0629069,-0.04539554,-0.05813193,-0.04145911,-0.04370499,-0.0402986,-0.02993154,-0.03492367,-0.02959953,-0.01932132,-0.02770688,-0.02199104,-0.02051802,-0.009025576,-0.01227783,-0.00559903,-0.003678354
0.0009668111,0.001232695,0.002412814,0.00396191,0.003796818,0.01219886,0.01182041,0.01521672,0.01669775,0.01686924,0.02488573,0.01717164,0.02611957,0.01748362,0.02381183,0.02070483,0.01817004,0.02882291,0.02098001,0.03506267,0.02950985,0.04946022,0.04922446,0.05407415,0.08175091,0.05819738,0.08741592,0.06014191,0.07776807,0.06950603,0.05589425,0.05089967,0.0422031,0.04219772,0.02996706,0.02720698,0.02171172,0.01735252,0.008222653,0.003123843,-0.002309076,-0.008212703,-0.00758072,-0.01130973,-0.009788363,-0.01256884,-0.01696781,-0.0180026,-0.02321251,-0.02812413,-0.02599492,-0.02219253,-0.02215388,-0.01636438,-0.005424633,-0.00383306,0.001660239,0.006062653,0.007348623,0.0114321,0.0101313,0.01304043,0.01028006,0.00893835,0.005690112,0.00302779,-0.005164466,-0.01196915,-0.02592039,-0.03136272,-0.04315672,-0.05182807,-0.06996679,-0.05302367,-0.0785056,-0.0484211,-0.06975313,-0.04501607,-0.06022317,-0.04484347,-0.06146397,-0.04642928,-0.06147742,-0.04392435,-0.05646906,-0.04162943,-0.04223972,-0.04952167,-0.03703359,-0.03466051,-0.03861529,-0.02903122,-0.02810338,-0.027986,-0.01920613,-0.01692939,-0.01222148,-0.007208064,-0.005389938,-0.003279705
0.0005537506,0.000611195,0.001549272,0.002921892,0.007140859,0.01236672,0.01453981,0.01299322,0.02228213,0.01726004,0.02449881,0.01708888,0.02212467,0.01760872,0.02109437,0.01607396,0.02329713,0.0178233,0.02856951,0.02435551,0.04284329,0.04545497,0.04517316,0.07726108,0.06155256,0.08847907,0.06176018,0.07591286,0.07074405,0.05122967,0.05612059,0.04690438,0.02776658,0.03588761,0.03363204,0.02459732,0.02235891,0.02352731,0.007758861,0.00935267,0.001696857,-0.00103237,-0.00337201,-0.003569897,-0.007087138,-0.00874834,-0.01303209,-0.01998676,-0.01952789,-0.02609844,-0.02564531,-0.02427169,-0.02459938,-0.02033372,-0.01316535,-0.01045789,-0.006862926,-0.001618769,0.002178382,0.007340996,0.01060988,0.01132639,0.01385156,0.01220531,0.01075748,0.004554812,-0.0001787864,-0.01148504,-0.01901121,-0.01775433,-0.05231117,-0.02831699,-0.06041662,-0.06941817,-0.06944827,-0.05879451,-0.06152435,-0.06757044,-0.04157057,-0.06299523,-0.04231874,-0.06119002,-0.04448943,-0.06325239,-0.05322568,-0.05628964,-0.04999315,-0.05797005,-0.03758163,-0.04456474,-0.0403793,-0.02889496,-0.02388167,-0.02189006,-0.01196286,-0.01104708,-0.003882111,-0.004813684,-0.002474673,-0.001002913
0.0001328674,-0.0003357671,0.0001038241,0.00350942,0.006172476,0.01086311,0.01247424,0.01583241,0.01583184,0.01830071,0.0135051,0.01782532,0.01364996,0.01119697,0.01645025,0.01060669,0.01543904,0.01251019,0.01285592,0.02087758,0.02016649,0.02467596,0.04245443,0.04017229,0.05072627,0.07813632,0.05813433,0.09016753,0.06525455,0.07417807,0.0775384,0.05077515,0.04719239,0.04776219,0.03477586,0.03085691,0.02493124,0.0167078,0.01164615,0.004686867,-0.0005780957,-0.004100057,-0.006632342,-0.009143329,-0.01082918,-0.01647777,-0.01897209,-0.02279813,-0.03083039,-0.02629029,-0.03174248,-0.0250374,-0.01998527,-0.01789066,-0.006344465,-0.002184161,0.003400149,0.005960476,0.007146278,0.009757542,0.0082172,0.01004553,0.00687125,0.005759157,0.0002935876,-0.005439328,-0.01264476,-0.01966695,-0.03293464,-0.03331681,-0.05057219,-0.05033048,-0.05119371,-0.07137687,-0.05293028,-0.0705878,-0.04933852,-0.07215415,-0.04896837,-0.05417977,-0.06362677,-0.04383633,-0.05489491,-0.05220719,-0.05099169,-0.04301485,-0.04878989,-0.03801526,-0.04498055,-0.03365294,-0.03047621,-0.02838095,-0.01875458,-0.01325374,-0.008153842,-0.002908533,-0.0009658062,0.0004668529,-2.16875e-05,-0.000594334
-0.001249897,-0.001678018,-0.002693401,-0.000444696,0.001706277,0.007596748,0.01146489,0.0154523,0.02609405,0.01821777,0.02893111,0.02192282,0.02758206,0.02292448,0.02623855,0.02544119,0.02866072,0.0246526,0.03676877,0.02943821,0.04803101,0.04502669,0.04466141,0.06933684,0.05512396,0.08032239,0.05594074,0.09061831,0.04111195,0.08625281,0.03939495,0.0442362,0.05339079,0.02387249,0.02852202,0.02914656,0.01837106,0.009566875,0.009950268,0.005814998,0.001969162,0.0008338737,-0.0007183523,-0.002518682,-0.004853878,-0.0102539,-0.0122581,-0.0210408,-0.02021042,-0.0273472,-0.02219098,-0.02315428,-0.02105427,-0.01908977,-0.008031912,-0.005534343,0.0002498206,0.003109914,0.006884409,0.01109846,0.01302798,0.007269287,0.01407755,0.007335896,0.002615595,-0.001485986,-0.01004722,-0.01906898,-0.02907436,-0.03717639,-0.0554058,-0.05171046,-0.07285965,-0.05229275,-0.07603725,-0.05014354,-0.06681015,-0.0489187,-0.05234832,-0.06436151,-0.04694606,-0.0507993,-0.06417385,-0.04411542,-0.0598693,-0.03876811,-0.05005922,-0.02991897,-0.03612365,-0.02549831,-0.01678791,-0.01816661,-0.01084898,-0.005792992,-0.005363592,-0.003583861,-0.001448202,-0.000316726,0.0009760404,0.0005944624
0.000897978,0.002039614,0.002239244,0.003380411,0.003229338,0.007136527,0.007082365,0.01179817,0.009399762,0.01304615,0.01047009,0.008226898,0.01062868,0.007702197,0.01212346,0.01173396,0.01158801,0.01797603,0.01634777,0.01787286,0.02909296,0.02724667,0.03267063,0.04890767,0.04594298,0.05608422,0.08282176,0.06331379,0.07941256,0.08258403,0.06253237,0.07000545,0.05241755,0.04830121,0.03935312,0.03482976,0.02091402,0.01411654,0.008253952,0.002146693,-0.0007935039,-0.003259226,-0.005430395,-0.01269369,-0.01386907,-0.0231244,-0.02476509,-0.03381834,-0.02840078,-0.03386709,-0.02690012,-0.02111168,-0.02133445,-0.006752525,-0.006125419,0.0006581714,0.005483754,0.007256371,0.01130651,0.01048909,0.009761035,0.0114212,0.005155931,0.005350109,-0.001928585,-0.008438227,-0.01660796,-0.02582674,-0.03430184,-0.05061671,-0.0473804,-0.06684101,-0.0494708,-0.07372923,-0.04974632,-0.05456398,-0.06823102,-0.04578103,-0.06390224,-0.04995592,-0.05624006,-0.06848428,-0.04399705,-0.06452474,-0.03845045,-0.0514841,-0.03183666,-0.03492723,-0.02412324,-0.01700923,-0.01349636,-0.004377242,0.0002451422,0.003319436,0.006275142,0.004591487,0.006051243,0.003087541,0.003027113,0.0009690673
0.0006142027,0.0007926514,0.0008549316,0.002887601,0.003976833,0.00803249,0.007974453,0.01250901,0.0109866,0.009056518,0.01208439,0.008789187,0.01335429,0.0122919,0.01162507,0.01693642,0.01430776,0.01484945,0.02280322,0.02022477,0.02351646,0.034325,0.02914244,0.05005657,0.04646025,0.05377435,0.07890819,0.06423637,0.08812197,0.07166135,0.07067256,0.06224172,0.0523849,0.04932756,0.0293594,0.0273807,0.01813503,0.008710456,0.005164205,0.0009622306,-0.00270059,-0.007710191,-0.01160477,-0.01702872,-0.02216565,-0.02399617,-0.03048119,-0.02877852,-0.02803082,-0.02381893,-0.0246233,-0.01483567,-0.01257387,-0.002196864,0.001196833,0.00543541,0.007317545,0.01046103,0.009239174,0.008801969,0.008789,0.005127457,0.002428202,-0.002681057,-0.00804967,-0.0149918,-0.02718518,-0.04096081,-0.0309227,-0.05630643,-0.06647359,-0.0520427,-0.07594759,-0.05523206,-0.07041971,-0.05037898,-0.06615971,-0.04328393,-0.05320375,-0.05565511,-0.04090429,-0.05189647,-0.03682816,-0.04634526,-0.03568893,-0.04208837,-0.02656456,-0.03389386,-0.02254735,-0.01668769,-0.01536432,-0.002948601,-0.001053732,0.003393172,0.00672302,0.005155176,0.006943341,0.003635906,0.003178013,0.0003924762
0.0005411409,0.00134788,0.001519879,0.003297889,0.005500231,0.006104511,0.01353389,0.01574195,0.02057028,0.02962747,0.02702436,0.02981292,0.02775562,0.02753532,0.02874609,0.02733322,0.03387037,0.03497793,0.03339219,0.05068745,0.04162586,0.06699573,0.06114331,0.05946551,0.08045954,0.05578676,0.07782425,0.05421806,0.05673628,0.05534489,0.05021524,0.03956203,0.03568232,0.03062006,0.0257434,0.02606604,0.01828127,0.01916946,0.0121728,0.009933503,0.00657504,0.002432479,-0.002046792,-0.006490648,-0.01291121,-0.01506542,-0.02289046,-0.0245005,-0.03033979,-0.02597181,-0.02802053,-0.02773134,-0.02309184,-0.01218902,-0.01005798,-0.002221956,0.002964079,0.008568941,0.01125386,0.01445051,0.01818828,0.01393071,0.01117022,0.006297225,0.000203436,-0.01027778,-0.009803971,-0.03292416,-0.03268098,-0.04201758,-0.06165313,-0.05192317,-0.0680415,-0.06043948,-0.08134495,-0.05272039,-0.07196784,-0.04775216,-0.05547496,-0.06534632,-0.0460132,-0.05205334,-0.05885855,-0.0409703,-0.04964953,-0.03352442,-0.02887695,-0.02273869,-0.009615104,-0.002359732,0.004987126,0.009892268,0.01060817,0.01595635,0.01128953,0.01493851,0.009529402,0.00640978,0.005727347,0.001987142
0.000756812,0.001898808,0.004224757,0.005225883,0.009597584,0.01335233,0.01398855,0.02259924,0.01763777,0.02630772,0.02176042,0.01796902,0.02533345,0.01559649,0.02404535,0.01720281,0.02618376,0.02495238,0.02843037,0.04368791,0.04217317,0.04987893,0.07307281,0.05721147,0.08368587,0.06053064,0.08489156,0.05908719,0.06638801,0.06469062,0.0475688,0.04494465,0.03822334,0.03667237,0.02539457,0.02571767,0.01586334,0.01241883,0.007351238,0.001481548,-0.001133166,-0.003289354,-0.005272868,-0.007224246,-0.01337227,-0.01499358,-0.02347909,-0.02452518,-0.02600982,-0.02377758,-0.02679419,-0.02020972,-0.0155567,-0.01263945,-0.002984868,0.001224962,0.00492931,0.009581913,0.009701543,0.01357445,0.0108762,0.01194482,0.006428976,0.001462273,-0.005543586,-0.01376734,-0.02233252,-0.03764876,-0.03990217,-0.0521671,-0.07106643,-0.05656533,-0.08367483,-0.0615554,-0.07885901,-0.05769479,-0.06120681,-0.06683882,-0.04518931,-0.05448644,-0.05261377,-0.04189534,-0.04875743,-0.03326369,-0.03747521,-0.0219826,-0.01578349,-0.004871888,0.003526513,0.009540482,0.01944927,0.01611974,0.02717729,0.01886557,0.02620286,0.01958449,0.01424184,0.01538989,0.006469966,0.003223016
0.001457778,0.004831613,0.007104103,0.005074536,0.004963064,0.001080293,-0.002661056,-0.006454562,-0.009644309,-0.01197731,-0.00943758,-0.01225242,-0.009186953,-0.00800931,-0.008003768,-0.004564269,-0.005031857,-0.0021566,-0.001611945,0.0003038215,0.002487855,0.003486263,0.008044122,0.007852477,0.01555475,0.01352306,0.02266388,0.02831832,0.01928933,0.03830395,0.04075343,0.03562548,0.05540539,0.0457704,0.04476814,0.04381077,0.02789891,0.02472271,0.01256653,0.006232231,0.0007574409,-0.008406806,-0.01186112,-0.01699411,-0.0156934,-0.01273642,-0.01242594,-0.007578922,-0.005298052,-0.003532629,-0.002082806,-0.001811866,-0.001149633,-0.001030413,-0.0009909831,-0.0008257555,-0.0009656887,-0.001967548,-0.004498442,-0.008315131,-0.01329236,-0.01925822,-0.0244965,-0.04431784,-0.02650557,-0.04948644,-0.057821,-0.04416151,-0.06518221,-0.04578605,-0.06568293,-0.04764536,-0.06219323,-0.04579025,-0.0622659,-0.04082032,-0.06274586,-0.04024057,-0.04711229,-0.05098626,-0.0313599,-0.04132886,-0.02590516,-0.029501,-0.01862266,-0.01727533,-0.0041367,0.0005365405,0.01095738,0.0151446,0.01550167,0.02246167,0.02428306,0.01821764,0.01514474,0.01526832,0.006921943,0.004340339,0.001153784,-0.0003856515
